activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037551700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,455000.0,,2.49,,3,,,,,,,,1,2,2,2,2,845000,1,1,3,5,1,,39.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,2,6,,,,,10,,,,6331,89.09,80000,99,1031,1556,59
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037183520,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,2,2,455000.0,,2.27,,3,,,,,,,,1,2,2,2,2,835000,1,1,3,5,1,,15.0,,9,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3814,88.87999999999998,80000,61,357,706,76
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037122410,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,455000.0,,2.06,,3,,,,,,,,1,2,2,2,2,685000,1,1,3,5,1,,22.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,3853,87.31,80000,46,61,245,43
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037400207,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,8,2,2,31,1,1,1,2,455000.0,,2.185,,3,,,,,,,,1,2,2,2,2,795000,1,1,3,5,1,,29.0,,9,9,1,12.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4835,31.79,80000,194,1390,1562,40
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037554802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,8,2,2,31,1,1,1,2,455000.0,,1.8,,3,,,,,,,,1,2,2,2,2,725000,1,1,3,5,1,,18.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6083,76.56999999999998,80000,101,849,1434,51
2021,549300TINI6CL78UD591,31084,CA,06037,06037221401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,455000.0,,1.705,,3,,,,,,,,,2,2,2,2,815000,1,1,3,5,2,,29.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3169,92.21,80000,46,94,401,55
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037271300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,2,0,2,2,2,1,1,1,2,465000.0,,2.56,,3,,,,,,,,1,2,2,2,2,1105000,1,1,3,5,1,,13.0,,9,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4494,48.98,80000,137,1294,1556,61
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037111204,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,465000.0,,3.06,,3,,,,,,,,,2,2,2,2,795000,1,1,3,5,1,,35.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6179,42.85,80000,219,1752,1981,48
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037604100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,5,0,2,2,31,1,1,1,2,465000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,32.0,,9,9,14,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7376,81.90999999999998,80000,77,687,2062,59
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037186203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,2,0,2,2,31,1,1,1,2,465000.0,,1.955,,3,,,,,,,,1,2,2,2,2,1255000,1,1,3,5,1,,44.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,2948,61.33,80000,160,826,1111,55
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037554600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,2,31,1,1,2,2,465000.0,,3.06,,3,,,,,,,,,2,2,2,2,665000,1,1,3,5,1,,27.0,,9,9,1,14.0,,,,1.0,11.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4604,85.47,80000,81,751,1042,56
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037122000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,2,0,2,2,31,1,1,2,2,465000.0,,3.06,,3,,,,,,,,,2,2,2,2,905000,1,1,3,5,1,,34.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6180,58.22,80000,107,965,1474,58
2021,549300TINI6CL78UD591,31084,CA,06037,06037408625,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,465000.0,,2.39,,3,,,,,,,,,2,2,2,2,755000,1,1,3,5,1,,45.0,,9,9,1,,,,,5.0,,,,,1,4,5.0,,,,,8.0,,,,,1,4,2,5,1,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4295,87.65999999999998,80000,163,1100,1272,48
2021,549300TINI6CL78UD591,31084,CA,06037,06037311000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,465000.0,,1.7,,3,,,,,,,,,2,2,2,2,1005000,1,1,3,5,1,,63.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4037,49.44,80000,149,821,1310,69
2021,549300TINI6CL78UD591,31084,CA,06037,06037133100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,465000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,33.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,5806,52.95,80000,109,811,1125,55
2021,549300TINI6CL78UD591,31084,CA,06037,06037461502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,465000.0,,2.29,,3,,,,,,,,,2,2,2,2,825000,1,1,3,5,1,,16.0,,9,9,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,7330,86.08,80000,82,612,1232,73
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037403322,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,465000.0,,1.82,,3,,,,,,,,2,2,2,2,2,805000,1,1,3,5,1,,40.0,,9,9,1,11.0,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,4001,74.37999999999998,80000,149,966,1248,41
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037554516,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,2,2,465000.0,,3.68,,3,,,,,,,,,2,2,2,2,835000,1,1,3,5,1,,22.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3720,85.12999999999998,80000,167,965,1190,41
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037400204,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,2,0,2,2,31,1,1,1,2,465000.0,,1.82,,3,,,,,,,,2,2,2,2,2,955000,1,1,3,5,1,,70.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,6316,41.55,80000,198,1924,2168,31
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037650101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,32,1,1,1,2,465000.0,,,,3,,,,,,,,2,2,2,2,2,,1,1,3,5,1,,10.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6081,79.92,80000,155,1548,1947,56
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037501002,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,465000.0,,2.145,,3,,,,,,,,2,2,2,2,2,735000,1,1,3,5,1,,25.0,,9,9,1,11.0,,,,1.0,11.0,,,,3,3,5.0,,,,,5.0,,,,,3,3,1,2,3,3,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,4899,86.93999999999998,80000,128,1071,1432,66
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037109100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,31,1,1,1,2,465000.0,,1.775,,3,,,,,,,,2,2,2,2,2,775000,1,1,3,5,1,,40.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,2642,74.11,80000,116,556,732,55
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037320300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,2,0,2,2,32,1,1,1,2,465000.0,,2.16,,3,,,,,,,,2,2,2,2,2,655000,1,1,3,5,1,,20.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,6739,96.33,80000,65,863,1777,60
2021,2549001SI0EMFPT39035,31084,CA,06037,06037406102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,1,2,1,1,1,2,465000.0,,,,3,,,,,,,,,1,1,1,1,,1,3,3,5,1,,16753.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,8888,8888,,,1,1,6,,,,,10,,,,5545,73.15,80000,96,584,1170,55
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037462800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,32,1,1,1,2,465000.0,,2.955,,3,,,,,,,,,2,2,2,2,835000,1,1,3,5,1,,31.0,,3,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,2495,60.72,80000,115,510,742,60
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037482201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,1,31,1,1,2,2,465000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,26.0,,9,9,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,3884,97.55,80000,83,473,920,45
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037201120,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,2,2,2,31,1,1,1,2,465000.0,,2.785,,3,,,,,,,,2,2,2,2,2,825000,1,1,3,5,1,,21.0,,9,10,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4176,94.32,80000,55,428,960,58
2021,549300L4YRGOSZO6BP34,31084,CA,06037,06037620521,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,9,2,2,32,1,1,1,2,465000.0,,2.56,,3,,,,,,,,1,1,2,2,2,1105000,1,1,3,5,1,,23.0,,9,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3852,51.3,80000,166,646,1172,41
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037131100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,465000.0,,2.642,,3,,,,,,,,12,2,2,2,2,735000,1,1,3,5,1,,12.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,3438,55.26,80000,122,809,1063,60
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037501700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,465000.0,,2.687,,3,,,,,,,,12,2,2,2,2,855000,1,1,3,5,1,,17.0,,9,10,1,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3717,65.16,80000,126,807,1033,59
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037201602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,1,2,2,2,4,1,1,1,2,465000.0,,2.33,,3,,,,,,,,1,2,2,2,2,705000,1,1,3,5,1,,45.0,,9,10,1,11.0,,,,5.0,,,,,2,4,1.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,2905,90.98,80000,112,510,839,62
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037460200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,1,2,465000.0,,2.57,,3,,,,,,,,1,2,2,2,2,1165000,1,1,3,5,1,,30.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,5757,60.69,80000,166,1549,2108,67
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037482522,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,2,2,31,1,1,2,2,465000.0,,2.31,,3,,,,,,,,1,2,2,2,2,695000,1,1,3,5,1,,20.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4736,84.54,80000,119,1036,1166,43
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037461501,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,2,2,2,4,1,1,2,2,465000.0,,2.215,,3,,,,,,,,1,2,2,2,2,945000,1,1,3,5,1,,11.0,,9,10,14,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4182,70.8,80000,136,676,1148,76
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037183620,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,2,2,2,31,1,1,2,2,465000.0,,1.5,,3,,,,,,,,1,2,2,2,2,905000,1,1,3,5,1,,17.0,,9,10,1,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3325,85.59,80000,78,320,746,76
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037481001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,465000.0,,,,3,,,,,,,,1,2,2,2,2,,1,1,3,5,1,,15.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4032,87.04999999999998,80000,79,450,919,44
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037481300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,2,2,2,31,1,1,1,2,465000.0,,2.57,,3,,,,,,,,1,2,2,2,2,725000,1,1,3,5,1,,22.0,,9,10,1,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,3334,97.15,80000,84,572,896,62
2021,549300OPCWU6E72WUT29,31084,CA,06037,06037403322,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,31,1,1,1,2,465000.0,,1.55,,3,,,,,,,,2,2,2,2,2,805000,1,1,3,5,1,,41.0,,9,9,1,11.0,,,,3.0,,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4001,74.37999999999998,80000,149,966,1248,41
2021,549300OPCWU6E72WUT29,31084,CA,06037,06037432901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,465000.0,,2.835,,3,,,,,,,,2,2,2,2,2,765000,1,1,3,5,1,,17.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4818,94.27,80000,97,633,1137,56
2021,PAOOWF3GUFM46FBSP561,31084,CA,06037,06037501600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,8,2,2,31,1,1,2,2,465000.0,,3.06,,3,,,,,,,,,2,2,2,2,1045000,1,1,3,5,1,,58.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,7869,63.3,80000,190,1449,1750,57
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037532001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,2,2,2,31,1,1,2,2,465000.0,,2.11,,3,,,,,,,,1,2,2,2,2,685000,1,1,3,5,2,,16.0,,9,10,1,11.0,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,2,6,,,,,10,,,,3235,94.81,80000,66,359,861,66
2021,549300WH9FMXOC63ZV77,31084,CA,06037,06037218300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,465000.0,,2.8,,3,,,,,,,,2,2,2,2,2,925000,1,1,3,5,3,,30.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5781,89.95,80000,64,722,1658,68
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037185310,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,2,1,1,1,2,475000.0,,,,3,,,,,,,,12,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3209,92.86000000000001,80000,62,286,785,76
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037430400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,475000.0,,3.02,,3,,,,,,,,1,2,2,2,2,955000,1,1,3,5,1,,47.0,,9,9,14,,,,,14.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4570,65.95,80000,220,1238,1557,58
2021,5493001FXF3J5C0QWQ87,31084,CA,06037,06037271300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,2,31,1,1,1,2,475000.0,,4.01,,3,,,,,,,,1,2,2,2,2,995000,1,1,3,5,1,,13.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4494,48.98,80000,137,1294,1556,61
2021,549300TINI6CL78UD591,31084,CA,06037,06037181400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,475000.0,,1.58,,3,,,,,,,,,2,2,2,2,895000,1,1,3,5,1,,58.0,,9,9,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4619,73.90999999999998,80000,112,448,951,65
2021,549300TINI6CL78UD591,31084,CA,06037,06037408505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,4,0,2,1,31,1,1,2,2,475000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,156.0,,9,9,1,,,,,1.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2880,77.15,80000,165,724,756,49
2021,549300WH9FMXOC63ZV77,31084,CA,06037,06037109603,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,2,31,1,1,1,2,475000.0,,,,3,,,,,,,,2,2,2,2,2,755000,1,1,3,5,1,,21.0,,9,9,1,11.0,,,,1.0,11.0,,,,2,2,6.0,,,,,6.0,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,2,1,6,,,,,9,,,,4153,78.26,80000,93,678,867,55
2021,549300MHH03ICJYEPE85,31084,CA,06037,06037135102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,9,2,2,31,1,1,1,2,475000.0,,1.48,,3,,,,,,,,2,2,2,2,2,775000,1,1,3,5,1,,25.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4151,36.23,80000,149,899,1229,56
2021,549300SK2GVCQXPD4S58,31084,CA,06037,06037183101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,2,0,2,2,32,1,1,1,2,475000.0,,,,3,,,,,,,,2,1,2,2,2,895000,1,1,3,5,1,,28.0,>60%,1,1,1,14.0,,,,1.0,14.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,3673,83.53,80000,117,717,1193,74
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037503902,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,2,0,2,2,31,1,1,1,2,475000.0,,2.33,,3,,,,,,,,2,2,2,2,2,785000,1,1,3,5,1,,39.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,4428,67.1,80000,151,1059,1311,59
2021,549300CK7U1WMTIG6687,31084,CA,06037,06037462400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,2,31,1,1,1,2,475000.0,,,,3,,,,,,,,2,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,1,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4375,46.4,80000,181,987,1348,76
2021,549300CR5XDK0TP7I727,31084,CA,06037,06037185202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,2,31,1,1,1,2,475000.0,,2.56,,3,,,,,,,,2,2,2,2,2,845000,1,1,3,5,1,,22.0,,9,10,1,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,4086,77.36,80000,102,686,1076,65
2021,549300S5YL3OH0IVCS62,31084,CA,06037,06037920330,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,2,2,475000.0,,3.06,,3,,,,,,,,,2,2,2,2,905000,1,1,3,5,1,,40.0,,9,9,1,14.0,,,,1.0,14.0,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5799,46.25,80000,171,1473,1620,0
